case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,650,2024-09-13,2024-09-16,2024-09-17,False,41622.078125,41606.1796875,41606.1796875,41615.8067552343,41606.1796875,41615.8067552343,0.0130807920359075,completed,,9.62706773429818,0.0231385525097621,0.0231385525097621
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,651,2024-09-16,2024-09-17,2024-09-18,False,41606.1796875,41503.1015625,41503.1015625,41541.68860435663,41503.1015625,41541.68860435663,0.0122394580394029,completed,,38.587041856626456,0.0929738752139229,0.0929738752139229
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,652,2024-09-17,2024-09-18,2024-09-19,False,41503.1015625,42025.19140625,42025.19140625,41529.82681008959,42025.19140625,41529.82681008959,0.0121676251292228,completed,,-495.3645961604125,-1.1787325163419522,1.1787325163419522
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,653,2024-09-18,2024-09-19,2024-09-20,False,42025.19140625,42063.359375,42063.359375,41969.515663054015,42063.359375,41969.515663054015,0.0121199581772089,completed,,-93.84371194598498,-0.22310084914844,0.22310084914844
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,654,2024-09-19,2024-09-20,2024-09-23,False,42063.359375,42124.6484375,42124.6484375,41977.8659179475,42124.6484375,41977.8659179475,0.0120490002445876,completed,,-146.78251955250016,-0.3484480583150271,0.3484480583150271
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,655,2024-09-20,2024-09-23,2024-09-24,False,42124.6484375,42208.21875,42208.21875,42001.39946553662,42208.21875,42001.39946553662,0.0119157913140952,completed,,-206.81928446338136,-0.4899976606176524,0.4899976606176524
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,656,2024-09-23,2024-09-24,2024-09-25,False,42208.21875,41914.75,41914.75,42210.945975269206,41914.75,42210.945975269206,0.0122283329255878,completed,,296.1959752692055,0.706662869918598,0.706662869918598
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,657,2024-09-24,2024-09-25,2024-09-26,False,41914.75,42175.109375,42175.109375,41929.568533449165,42175.109375,41929.568533449165,0.0121075422503054,completed,,-245.54084155083547,-0.5821937279820877,0.5821937279820877
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,658,2024-09-25,2024-09-26,2024-09-27,False,42175.109375,42313.0,42313.0,42171.439948823696,42313.0,42171.439948823696,0.0131935002282261,completed,,-141.5600511763041,-0.3345545132141519,0.3345545132141519
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,659,2024-09-26,2024-09-27,2024-09-30,False,42313.0,42330.1484375,42330.1484375,42278.67533473747,42330.1484375,42278.67533473747,0.0125384996645152,completed,,-51.47310276252392,-0.1215991548872629,0.1215991548872629
